hand_raise,resource_visits,announcement_views,discussion_posts,free_time,study_time,absences,final_grade,learning_style,total_actions,video_actions,audio_actions,text_actions,platform
,,,,,,,,,18633.0,493.0,3879.0,5203.0,mobile
,,,,,,,,,10872.0,768.0,1140.0,3809.0,mobile
,,,,,,,,,25.0,0.0,6.0,13.0,mobile
,,,,,,,,,207.0,0.0,83.0,61.0,mobile
,,,,,,,,,550.0,48.0,165.0,139.0,mobile
,,,,,,,,,12.0,0.0,0.0,6.0,mobile
,,,,,,,,,2372.0,74.0,600.0,652.0,mobile
,,,,,,,,,2214.0,11.0,531.0,688.0,web
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,165.0,0.0,101.0,24.0,mobile
,,,,,,,,,184.0,0.0,46.0,45.0,mobile
,,,,,,,,,117.0,0.0,10.0,51.0,mobile
,,,,,,,,,1179.0,30.0,43.0,453.0,mobile
,,,,,,,,,22.0,0.0,0.0,12.0,web
,,,,,,,,,686.0,12.0,90.0,218.0,mobile
,,,,,,,,,43.0,0.0,10.0,22.0,web
,,,,,,,,,320.0,6.0,2.0,137.0,mobile
,,,,,,,,,22.0,0.0,2.0,13.0,mobile
,,,,,,,,,80.0,0.0,0.0,28.0,web
,,,,,,,,,745.0,54.0,104.0,236.0,mobile
,,,,,,,,,36.0,0.0,2.0,18.0,web
,,,,,,,,,30.0,0.0,0.0,20.0,web
,,,,,,,,,36.0,0.0,6.0,21.0,web
,,,,,,,,,328.0,0.0,8.0,131.0,mobile
,,,,,,,,,63.0,0.0,3.0,33.0,mobile
,,,,,,,,,39.0,0.0,4.0,23.0,mobile
,,,,,,,,,6810.0,177.0,4433.0,787.0,mobile
,,,,,,,,,233.0,2.0,40.0,69.0,web
,,,,,,,,,614.0,46.0,154.0,162.0,mobile
,,,,,,,,,658.0,24.0,90.0,275.0,mobile
,,,,,,,,,6318.0,49.0,2199.0,1673.0,mobile
,,,,,,,,,15899.0,393.0,4008.0,5921.0,web
,,,,,,,,,127.0,0.0,63.0,26.0,mobile
,,,,,,,,,2710.0,32.0,750.0,760.0,mobile
,,,,,,,,,2386.0,192.0,107.0,868.0,mobile
,,,,,,,,,12094.0,450.0,1080.0,6309.0,mobile
,,,,,,,,,70.0,0.0,2.0,36.0,mobile
,,,,,,,,,6261.0,55.0,556.0,2470.0,mobile
,,,,,,,,,21.0,0.0,0.0,15.0,web
,,,,,,,,,3802.0,28.0,1762.0,755.0,mobile
,,,,,,,,,2179.0,310.0,310.0,751.0,web
,,,,,,,,,228.0,4.0,88.0,58.0,web
,,,,,,,,,13581.0,0.0,5709.0,2585.0,mobile
,,,,,,,,,122.0,66.0,0.0,19.0,mobile
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,23.0,0.0,4.0,13.0,web
,,,,,,,,,5611.0,197.0,298.0,2391.0,web
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,4649.0,138.0,772.0,1487.0,mobile
,,,,,,,,,28.0,0.0,8.0,12.0,web
,,,,,,,,,71.0,0.0,4.0,35.0,mobile
,,,,,,,,,245.0,0.0,32.0,94.0,mobile
,,,,,,,,,2324.0,4.0,1232.0,409.0,mobile
,,,,,,,,,6.0,0.0,0.0,4.0,mobile
,,,,,,,,,30.0,0.0,10.0,13.0,mobile
,,,,,,,,,18.0,0.0,6.0,8.0,mobile
,,,,,,,,,84.0,0.0,46.0,12.0,mobile
,,,,,,,,,81.0,0.0,4.0,42.0,mobile
,,,,,,,,,497.0,2.0,96.0,157.0,mobile
,,,,,,,,,7256.0,76.0,693.0,2684.0,mobile
,,,,,,,,,3632.0,872.0,395.0,817.0,mobile
,,,,,,,,,331.0,4.0,22.0,119.0,mobile
,,,,,,,,,10375.0,2726.0,22.0,5039.0,mobile
,,,,,,,,,3444.0,130.0,695.0,1117.0,web
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,918.0,0.0,155.0,320.0,mobile
,,,,,,,,,186.0,0.0,50.0,61.0,mobile
,,,,,,,,,16771.0,421.0,3000.0,5796.0,mobile
,,,,,,,,,3983.0,24.0,1162.0,1158.0,web
,,,,,,,,,4206.0,4.0,3084.0,400.0,mobile
,,,,,,,,,4362.0,210.0,1056.0,1136.0,mobile
,,,,,,,,,19.0,0.0,0.0,13.0,mobile
,,,,,,,,,3260.0,483.0,410.0,819.0,mobile
,,,,,,,,,3540.0,86.0,284.0,1518.0,web
,,,,,,,,,37.0,2.0,2.0,20.0,mobile
,,,,,,,,,85.0,8.0,0.0,38.0,mobile
,,,,,,,,,38.0,0.0,10.0,19.0,mobile
,,,,,,,,,858.0,4.0,192.0,249.0,mobile
,,,,,,,,,3148.0,58.0,630.0,1010.0,mobile
,,,,,,,,,30.0,0.0,10.0,9.0,mobile
,,,,,,,,,1075.0,24.0,86.0,397.0,mobile
,,,,,,,,,2657.0,1251.0,437.0,295.0,web
,,,,,,,,,27.0,0.0,4.0,17.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,mobile
,,,,,,,,,3767.0,2.0,339.0,1369.0,mobile
,,,,,,,,,23.0,0.0,8.0,10.0,mobile
,,,,,,,,,3679.0,34.0,1043.0,836.0,mobile
,,,,,,,,,3923.0,1193.0,356.0,885.0,web
,,,,,,,,,34.0,4.0,6.0,15.0,web
,,,,,,,,,31.0,0.0,8.0,12.0,web
,,,,,,,,,18517.0,156.0,1410.0,12664.0,web
,,,,,,,,,5003.0,126.0,620.0,1960.0,mobile
,,,,,,,,,630.0,10.0,103.0,196.0,web
,,,,,,,,,2743.0,62.0,633.0,807.0,web
,,,,,,,,,38.0,0.0,2.0,24.0,mobile
,,,,,,,,,42.0,0.0,8.0,24.0,web
,,,,,,,,,20.0,0.0,0.0,14.0,web
,,,,,,,,,146.0,0.0,26.0,43.0,web
,,,,,,,,,358.0,6.0,88.0,127.0,web
,,,,,,,,,20.0,0.0,2.0,12.0,web
,,,,,,,,,34.0,0.0,4.0,20.0,web
,,,,,,,,,184.0,0.0,70.0,54.0,mobile
,,,,,,,,,217.0,0.0,34.0,90.0,web
,,,,,,,,,38.0,0.0,2.0,26.0,mobile
,,,,,,,,,2265.0,2.0,1042.0,518.0,mobile
,,,,,,,,,37.0,0.0,4.0,22.0,mobile
,,,,,,,,,214.0,0.0,20.0,84.0,mobile
,,,,,,,,,17.0,0.0,2.0,10.0,mobile
,,,,,,,,,4617.0,420.0,740.0,1426.0,web
,,,,,,,,,15462.0,882.0,9725.0,1652.0,mobile
,,,,,,,,,4133.0,64.0,562.0,1263.0,mobile
,,,,,,,,,127.0,0.0,24.0,48.0,mobile
,,,,,,,,,398.0,78.0,65.0,86.0,mobile
,,,,,,,,,477.0,6.0,2.0,207.0,mobile
,,,,,,,,,1168.0,4.0,258.0,369.0,mobile
,,,,,,,,,567.0,34.0,0.0,192.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,14860.0,2234.0,4785.0,2789.0,mobile
,,,,,,,,,2688.0,54.0,1382.0,348.0,mobile
,,,,,,,,,38.0,0.0,8.0,22.0,mobile
,,,,,,,,,2970.0,722.0,957.0,450.0,web
,,,,,,,,,3084.0,29.0,944.0,1131.0,web
,,,,,,,,,503.0,2.0,88.0,115.0,mobile
,,,,,,,,,2299.0,1351.0,72.0,262.0,mobile
,,,,,,,,,4.0,0.0,2.0,1.0,mobile
,,,,,,,,,8522.0,33.0,6693.0,520.0,mobile
,,,,,,,,,1495.0,12.0,571.0,302.0,mobile
,,,,,,,,,137.0,0.0,18.0,52.0,mobile
,,,,,,,,,41.0,0.0,4.0,29.0,mobile
,,,,,,,,,595.0,4.0,60.0,122.0,mobile
,,,,,,,,,2.0,0.0,0.0,0.0,mobile
,,,,,,,,,183.0,0.0,50.0,57.0,mobile
,,,,,,,,,63.0,0.0,11.0,34.0,mobile
,,,,,,,,,898.0,34.0,211.0,242.0,mobile
,,,,,,,,,150.0,0.0,42.0,53.0,mobile
,,,,,,,,,40.0,0.0,4.0,24.0,mobile
,,,,,,,,,324.0,4.0,106.0,88.0,mobile
,,,,,,,,,63.0,0.0,8.0,28.0,mobile
,,,,,,,,,4516.0,54.0,1038.0,1380.0,mobile
,,,,,,,,,178.0,2.0,26.0,56.0,mobile
,,,,,,,,,928.0,0.0,659.0,115.0,mobile
,,,,,,,,,1187.0,6.0,196.0,396.0,mobile
,,,,,,,,,171.0,82.0,6.0,27.0,mobile
,,,,,,,,,1781.0,0.0,0.0,839.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,685.0,48.0,168.0,170.0,mobile
,,,,,,,,,3804.0,6.0,1264.0,1026.0,mobile
,,,,,,,,,379.0,54.0,176.0,55.0,mobile
,,,,,,,,,4964.0,44.0,1892.0,1011.0,mobile
,,,,,,,,,311.0,0.0,215.0,43.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,77.0,0.0,4.0,35.0,web
,,,,,,,,,630.0,8.0,26.0,247.0,mobile
,,,,,,,,,32.0,0.0,2.0,19.0,mobile
,,,,,,,,,818.0,6.0,224.0,243.0,mobile
,,,,,,,,,178.0,0.0,50.0,59.0,web
,,,,,,,,,2241.0,24.0,1733.0,192.0,mobile
,,,,,,,,,40.0,0.0,10.0,20.0,web
,,,,,,,,,2248.0,16.0,462.0,734.0,mobile
,,,,,,,,,33.0,0.0,8.0,17.0,mobile
,,,,,,,,,7565.0,20.0,6748.0,316.0,mobile
,,,,,,,,,19.0,0.0,2.0,12.0,web
,,,,,,,,,993.0,0.0,214.0,294.0,mobile
,,,,,,,,,327.0,0.0,84.0,85.0,mobile
,,,,,,,,,1610.0,20.0,860.0,329.0,mobile
,,,,,,,,,10822.0,431.0,760.0,4400.0,mobile
,,,,,,,,,23331.0,1052.0,4565.0,8081.0,mobile
,,,,,,,,,2514.0,0.0,1140.0,530.0,mobile
,,,,,,,,,22.0,0.0,6.0,10.0,mobile
,,,,,,,,,3451.0,213.0,326.0,1311.0,web
,,,,,,,,,44.0,0.0,2.0,26.0,mobile
,,,,,,,,,4250.0,91.0,953.0,1669.0,web
,,,,,,,,,3178.0,1403.0,255.0,509.0,mobile
,,,,,,,,,21.0,0.0,2.0,12.0,web
,,,,,,,,,24.0,0.0,0.0,14.0,web
,,,,,,,,,2636.0,28.0,117.0,872.0,mobile
,,,,,,,,,29.0,0.0,8.0,12.0,web
,,,,,,,,,37.0,0.0,4.0,15.0,mobile
,,,,,,,,,2992.0,72.0,948.0,760.0,mobile
,,,,,,,,,456.0,6.0,23.0,247.0,web
,,,,,,,,,458.0,72.0,177.0,20.0,mobile
,,,,,,,,,28.0,0.0,0.0,21.0,mobile
,,,,,,,,,367.0,20.0,76.0,137.0,web
,,,,,,,,,30.0,0.0,0.0,20.0,web
,,,,,,,,,59.0,4.0,22.0,9.0,web
,,,,,,,,,1058.0,0.0,206.0,362.0,mobile
,,,,,,,,,49.0,0.0,22.0,11.0,mobile
,,,,,,,,,784.0,0.0,682.0,33.0,web
,,,,,,,,,22.0,0.0,4.0,12.0,web
,,,,,,,,,2646.0,138.0,743.0,697.0,mobile
,,,,,,,,,201.0,20.0,89.0,41.0,mobile
,,,,,,,,,4310.0,32.0,935.0,1395.0,mobile
,,,,,,,,,136.0,0.0,22.0,51.0,mobile
,,,,,,,,,1495.0,62.0,622.0,310.0,mobile
,,,,,,,,,40.0,0.0,2.0,24.0,web
,,,,,,,,,41.0,0.0,0.0,31.0,web
,,,,,,,,,7820.0,42.0,1810.0,2231.0,mobile
,,,,,,,,,34.0,0.0,10.0,16.0,mobile
,,,,,,,,,70.0,0.0,24.0,27.0,mobile
,,,,,,,,,930.0,72.0,186.0,273.0,web
,,,,,,,,,1115.0,68.0,195.0,307.0,web
,,,,,,,,,469.0,6.0,63.0,165.0,mobile
,,,,,,,,,123.0,0.0,20.0,53.0,mobile
,,,,,,,,,514.0,96.0,122.0,122.0,mobile
,,,,,,,,,6056.0,218.0,2089.0,1621.0,mobile
,,,,,,,,,4684.0,36.0,2529.0,932.0,mobile
,,,,,,,,,957.0,0.0,145.0,316.0,mobile
,,,,,,,,,182.0,12.0,2.0,74.0,mobile
,,,,,,,,,868.0,0.0,110.0,279.0,mobile
,,,,,,,,,27.0,0.0,2.0,17.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,32.0,0.0,2.0,20.0,web
,,,,,,,,,354.0,272.0,20.0,10.0,mobile
,,,,,,,,,4857.0,5.0,3119.0,726.0,web
,,,,,,,,,760.0,3.0,364.0,145.0,web
,,,,,,,,,28.0,0.0,6.0,14.0,mobile
,,,,,,,,,78.0,0.0,2.0,37.0,mobile
,,,,,,,,,165.0,0.0,14.0,66.0,mobile
,,,,,,,,,277.0,32.0,56.0,107.0,web
,,,,,,,,,12806.0,56.0,7168.0,1828.0,mobile
,,,,,,,,,1138.0,13.0,181.0,375.0,mobile
,,,,,,,,,6409.0,239.0,932.0,1971.0,web
,,,,,,,,,2617.0,0.0,637.0,908.0,mobile
,,,,,,,,,125.0,62.0,0.0,20.0,web
,,,,,,,,,479.0,14.0,126.0,125.0,mobile
,,,,,,,,,1883.0,8.0,507.0,579.0,mobile
,,,,,,,,,1301.0,70.0,174.0,412.0,mobile
,,,,,,,,,462.0,0.0,61.0,165.0,web
,,,,,,,,,3871.0,56.0,1065.0,1211.0,web
,,,,,,,,,35.0,0.0,4.0,0.0,web
,,,,,,,,,853.0,4.0,82.0,304.0,mobile
,,,,,,,,,323.0,34.0,2.0,119.0,mobile
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,1035.0,0.0,350.0,284.0,mobile
,,,,,,,,,885.0,2.0,185.0,275.0,mobile
,,,,,,,,,1982.0,24.0,130.0,764.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,21.0,0.0,0.0,15.0,web
,,,,,,,,,261.0,0.0,46.0,91.0,mobile
,,,,,,,,,47.0,0.0,4.0,29.0,mobile
,,,,,,,,,55.0,0.0,2.0,26.0,mobile
,,,,,,,,,4030.0,0.0,1053.0,1189.0,mobile
,,,,,,,,,5224.0,74.0,126.0,1971.0,mobile
,,,,,,,,,552.0,0.0,64.0,242.0,web
,,,,,,,,,1989.0,32.0,300.0,752.0,web
,,,,,,,,,23.0,0.0,0.0,14.0,mobile
,,,,,,,,,475.0,0.0,92.0,146.0,mobile
,,,,,,,,,206.0,0.0,26.0,79.0,web
,,,,,,,,,35854.0,423.0,9464.0,12247.0,web
,,,,,,,,,49.0,0.0,0.0,20.0,mobile
,,,,,,,,,52.0,0.0,4.0,30.0,mobile
,,,,,,,,,2210.0,305.0,275.0,786.0,web
,,,,,,,,,187.0,0.0,1.0,109.0,web
,,,,,,,,,13647.0,1010.0,1626.0,4075.0,web
,,,,,,,,,2223.0,78.0,544.0,597.0,mobile
,,,,,,,,,39.0,0.0,2.0,16.0,mobile
,,,,,,,,,4277.0,362.0,655.0,1110.0,mobile
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,2719.0,150.0,546.0,764.0,mobile
,,,,,,,,,459.0,0.0,126.0,106.0,mobile
,,,,,,,,,8868.0,0.0,0.0,3245.0,mobile
,,,,,,,,,37.0,0.0,4.0,14.0,web
,,,,,,,,,39.0,0.0,8.0,19.0,mobile
,,,,,,,,,1515.0,36.0,723.0,311.0,mobile
,,,,,,,,,260.0,0.0,72.0,84.0,mobile
,,,,,,,,,6.0,0.0,2.0,2.0,web
,,,,,,,,,370.0,147.0,12.0,93.0,web
,,,,,,,,,33.0,0.0,8.0,15.0,mobile
,,,,,,,,,970.0,14.0,110.0,326.0,mobile
,,,,,,,,,8026.0,8.0,1387.0,2635.0,mobile
,,,,,,,,,3640.0,80.0,580.0,1197.0,mobile
,,,,,,,,,4242.0,57.0,1194.0,1163.0,mobile
,,,,,,,,,4050.0,192.0,852.0,1161.0,web
,,,,,,,,,84.0,0.0,4.0,40.0,web
,,,,,,,,,2072.0,58.0,1054.0,330.0,mobile
,,,,,,,,,20.0,0.0,0.0,13.0,mobile
,,,,,,,,,3531.0,56.0,2709.0,277.0,mobile
,,,,,,,,,933.0,0.0,106.0,357.0,mobile
,,,,,,,,,6.0,0.0,0.0,4.0,web
,,,,,,,,,104.0,6.0,22.0,31.0,mobile
,,,,,,,,,1906.0,74.0,494.0,592.0,mobile
,,,,,,,,,19.0,0.0,0.0,13.0,mobile
,,,,,,,,,49.0,10.0,6.0,15.0,mobile
,,,,,,,,,44.0,0.0,4.0,27.0,mobile
,,,,,,,,,25.0,0.0,0.0,13.0,web
,,,,,,,,,246.0,36.0,34.0,83.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,260.0,0.0,29.0,93.0,mobile
,,,,,,,,,5633.0,6.0,988.0,1794.0,mobile
,,,,,,,,,2549.0,78.0,399.0,539.0,mobile
,,,,,,,,,6447.0,287.0,1673.0,1823.0,web
,,,,,,,,,8.0,0.0,0.0,6.0,web
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,105.0,0.0,40.0,28.0,mobile
,,,,,,,,,33.0,0.0,2.0,21.0,web
,,,,,,,,,26.0,0.0,6.0,13.0,mobile
,,,,,,,,,986.0,48.0,348.0,245.0,mobile
,,,,,,,,,845.0,2.0,56.0,321.0,mobile
,,,,,,,,,231.0,0.0,40.0,77.0,mobile
,,,,,,,,,520.0,24.0,8.0,195.0,mobile
,,,,,,,,,23.0,0.0,2.0,15.0,mobile
,,,,,,,,,706.0,32.0,202.0,186.0,web
,,,,,,,,,620.0,16.0,10.0,222.0,web
,,,,,,,,,29.0,0.0,0.0,20.0,mobile
,,,,,,,,,24.0,0.0,4.0,12.0,web
,,,,,,,,,56.0,0.0,12.0,24.0,web
,,,,,,,,,26617.0,133.0,6114.0,7383.0,web
,,,,,,,,,737.0,249.0,70.0,189.0,web
,,,,,,,,,34.0,0.0,4.0,20.0,web
,,,,,,,,,54.0,0.0,10.0,22.0,mobile
,,,,,,,,,10036.0,612.0,2602.0,2717.0,mobile
,,,,,,,,,5553.0,46.0,2052.0,1205.0,mobile
,,,,,,,,,1208.0,10.0,92.0,425.0,web
,,,,,,,,,570.0,0.0,98.0,231.0,web
,,,,,,,,,74.0,0.0,40.0,23.0,mobile
,,,,,,,,,322.0,0.0,14.0,155.0,web
,,,,,,,,,128.0,0.0,35.0,45.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,web
,,,,,,,,,6867.0,128.0,2148.0,1500.0,mobile
,,,,,,,,,7337.0,666.0,439.0,2420.0,web
,,,,,,,,,1684.0,35.0,545.0,530.0,web
,,,,,,,,,71.0,0.0,20.0,23.0,mobile
,,,,,,,,,29.0,0.0,0.0,14.0,web
,,,,,,,,,6406.0,287.0,1747.0,1788.0,web
,,,,,,,,,494.0,24.0,50.0,169.0,mobile
,,,,,,,,,2082.0,67.0,202.0,733.0,web
,,,,,,,,,353.0,8.0,10.0,139.0,mobile
,,,,,,,,,10085.0,123.0,4221.0,2325.0,mobile
,,,,,,,,,1821.0,242.0,0.0,568.0,mobile
,,,,,,,,,9656.0,824.0,3554.0,2153.0,web
,,,,,,,,,975.0,20.0,86.0,312.0,mobile
,,,,,,,,,10483.0,50.0,4407.0,3455.0,mobile
,,,,,,,,,29.0,0.0,8.0,14.0,mobile
,,,,,,,,,702.0,78.0,51.0,227.0,mobile
,,,,,,,,,1423.0,2.0,1016.0,175.0,mobile
,,,,,,,,,12.0,0.0,0.0,8.0,mobile
,,,,,,,,,3916.0,73.0,359.0,1961.0,web
,,,,,,,,,48.0,0.0,6.0,22.0,mobile
,,,,,,,,,26.0,0.0,6.0,11.0,web
,,,,,,,,,30.0,0.0,10.0,12.0,web
,,,,,,,,,29.0,0.0,0.0,20.0,web
,,,,,,,,,37.0,0.0,6.0,23.0,mobile
,,,,,,,,,32.0,0.0,2.0,16.0,web
,,,,,,,,,512.0,0.0,76.0,195.0,mobile
,,,,,,,,,455.0,0.0,371.0,38.0,mobile
,,,,,,,,,19.0,0.0,4.0,10.0,mobile
,,,,,,,,,838.0,76.0,52.0,296.0,mobile
,,,,,,,,,416.0,2.0,82.0,138.0,mobile
,,,,,,,,,937.0,66.0,189.0,272.0,mobile
,,,,,,,,,954.0,2.0,569.0,129.0,mobile
,,,,,,,,,369.0,16.0,116.0,88.0,mobile
,,,,,,,,,128.0,0.0,56.0,37.0,mobile
,,,,,,,,,1826.0,2.0,376.0,861.0,web
,,,,,,,,,39010.0,988.0,9358.0,11105.0,mobile
,,,,,,,,,1673.0,22.0,639.0,396.0,mobile
,,,,,,,,,531.0,14.0,62.0,189.0,mobile
,,,,,,,,,3997.0,408.0,726.0,1172.0,web
,,,,,,,,,184.0,0.0,72.0,54.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,mobile
,,,,,,,,,39.0,4.0,6.0,16.0,mobile
,,,,,,,,,1237.0,0.0,40.0,580.0,mobile
,,,,,,,,,4.0,0.0,0.0,0.0,mobile
,,,,,,,,,659.0,26.0,151.0,197.0,mobile
,,,,,,,,,376.0,0.0,76.0,120.0,web
,,,,,,,,,34.0,0.0,4.0,18.0,web
,,,,,,,,,24.0,0.0,6.0,12.0,web
,,,,,,,,,7328.0,54.0,1216.0,2981.0,mobile
,,,,,,,,,1276.0,62.0,344.0,360.0,mobile
,,,,,,,,,45.0,0.0,12.0,22.0,mobile
,,,,,,,,,11244.0,109.0,1931.0,4253.0,web
,,,,,,,,,25.0,0.0,2.0,13.0,mobile
,,,,,,,,,51.0,0.0,14.0,21.0,web
,,,,,,,,,2072.0,2.0,58.0,895.0,mobile
,,,,,,,,,1785.0,2.0,814.0,383.0,mobile
,,,,,,,,,32.0,0.0,2.0,20.0,mobile
,,,,,,,,,2697.0,84.0,2.0,1040.0,mobile
,,,,,,,,,163.0,75.0,0.0,18.0,mobile
,,,,,,,,,638.0,18.0,211.0,153.0,mobile
,,,,,,,,,6253.0,62.0,4566.0,660.0,mobile
,,,,,,,,,537.0,2.0,90.0,184.0,mobile
,,,,,,,,,4808.0,3.0,1148.0,1434.0,mobile
,,,,,,,,,26021.0,362.0,4231.0,7772.0,mobile
,,,,,,,,,23.0,0.0,2.0,15.0,mobile
,,,,,,,,,4881.0,148.0,788.0,1802.0,mobile
,,,,,,,,,23.0,0.0,4.0,13.0,mobile
,,,,,,,,,433.0,12.0,102.0,129.0,mobile
,,,,,,,,,12511.0,307.0,1972.0,3932.0,mobile
,,,,,,,,,12.0,0.0,0.0,8.0,mobile
,,,,,,,,,2235.0,196.0,860.0,441.0,mobile
,,,,,,,,,133.0,0.0,44.0,37.0,mobile
,,,,,,,,,258.0,0.0,68.0,70.0,mobile
,,,,,,,,,297.0,10.0,27.0,95.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,6078.0,216.0,1469.0,2228.0,web
,,,,,,,,,4333.0,74.0,1883.0,722.0,mobile
,,,,,,,,,5808.0,540.0,1055.0,1610.0,mobile
,,,,,,,,,14910.0,794.0,6764.0,2315.0,web
,,,,,,,,,5071.0,73.0,304.0,2012.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,web
,,,,,,,,,138.0,4.0,57.0,35.0,mobile
,,,,,,,,,27.0,0.0,2.0,17.0,mobile
,,,,,,,,,107.0,0.0,22.0,40.0,mobile
,,,,,,,,,244.0,1.0,67.0,81.0,mobile
,,,,,,,,,28.0,0.0,2.0,18.0,mobile
,,,,,,,,,27.0,22.0,0.0,0.0,web
,,,,,,,,,36.0,0.0,8.0,19.0,mobile
,,,,,,,,,4703.0,75.0,1058.0,1733.0,web
,,,,,,,,,1190.0,6.0,214.0,439.0,web
,,,,,,,,,28.0,0.0,4.0,16.0,web
,,,,,,,,,2100.0,29.0,76.0,962.0,web
,,,,,,,,,6619.0,0.0,1732.0,1974.0,mobile
,,,,,,,,,7797.0,14.0,4335.0,1369.0,mobile
,,,,,,,,,209.0,0.0,97.0,51.0,mobile
,,,,,,,,,271.0,0.0,42.0,103.0,mobile
,,,,,,,,,1626.0,39.0,144.0,576.0,mobile
,,,,,,,,,285.0,2.0,32.0,115.0,web
,,,,,,,,,830.0,0.0,94.0,283.0,mobile
,,,,,,,,,188.0,0.0,38.0,73.0,mobile
,,,,,,,,,106.0,28.0,6.0,26.0,mobile
,,,,,,,,,30.0,0.0,2.0,19.0,mobile
,,,,,,,,,298.0,0.0,75.0,98.0,mobile
,,,,,,,,,4.0,0.0,0.0,0.0,web
,,,,,,,,,1479.0,62.0,95.0,521.0,mobile
,,,,,,,,,1137.0,0.0,499.0,266.0,mobile
,,,,,,,,,1228.0,788.0,39.0,89.0,mobile
,,,,,,,,,77.0,0.0,4.0,50.0,web
,,,,,,,,,19175.0,741.0,2906.0,6103.0,web
,,,,,,,,,3491.0,94.0,1650.0,834.0,web
,,,,,,,,,688.0,0.0,157.0,158.0,mobile
,,,,,,,,,63.0,0.0,0.0,46.0,web
,,,,,,,,,123.0,0.0,34.0,40.0,mobile
,,,,,,,,,8580.0,119.0,1681.0,2722.0,mobile
,,,,,,,,,17.0,0.0,0.0,12.0,mobile
,,,,,,,,,12.0,0.0,0.0,8.0,mobile
,,,,,,,,,2014.0,0.0,420.0,811.0,web
,,,,,,,,,15.0,0.0,0.0,10.0,mobile
,,,,,,,,,1297.0,6.0,342.0,493.0,web
,,,,,,,,,291.0,0.0,95.0,92.0,mobile
,,,,,,,,,193.0,2.0,52.0,59.0,mobile
,,,,,,,,,3217.0,58.0,1354.0,675.0,mobile
,,,,,,,,,5132.0,44.0,1643.0,1649.0,web
,,,,,,,,,29.0,0.0,8.0,14.0,web
,,,,,,,,,35.0,0.0,4.0,21.0,mobile
,,,,,,,,,22.0,0.0,0.0,15.0,mobile
,,,,,,,,,577.0,76.0,123.0,137.0,mobile
,,,,,,,,,39.0,0.0,0.0,18.0,web
,,,,,,,,,47.0,0.0,4.0,18.0,mobile
,,,,,,,,,33.0,0.0,6.0,17.0,mobile
,,,,,,,,,20.0,0.0,0.0,12.0,web
,,,,,,,,,745.0,2.0,533.0,77.0,mobile
,,,,,,,,,28.0,0.0,4.0,16.0,mobile
,,,,,,,,,3195.0,26.0,1198.0,766.0,mobile
,,,,,,,,,4.0,1.0,0.0,0.0,web
,,,,,,,,,9000.0,32.0,1419.0,3091.0,mobile
,,,,,,,,,692.0,172.0,120.0,166.0,mobile
,,,,,,,,,5089.0,280.0,1482.0,1219.0,mobile
,,,,,,,,,1806.0,30.0,641.0,429.0,web
,,,,,,,,,450.0,2.0,57.0,146.0,mobile
,,,,,,,,,773.0,4.0,264.0,207.0,mobile
,,,,,,,,,36.0,0.0,4.0,21.0,mobile
,,,,,,,,,606.0,2.0,142.0,182.0,mobile
,,,,,,,,,9921.0,97.0,4155.0,2085.0,mobile
,,,,,,,,,6963.0,104.0,1715.0,1641.0,mobile
,,,,,,,,,27.0,0.0,0.0,18.0,mobile
,,,,,,,,,4646.0,57.0,2486.0,793.0,web
,,,,,,,,,38886.0,447.0,21397.0,6357.0,mobile
,,,,,,,,,42.0,0.0,4.0,25.0,mobile
,,,,,,,,,36.0,0.0,4.0,18.0,web
,,,,,,,,,7722.0,138.0,3932.0,1387.0,mobile
,,,,,,,,,1123.0,93.0,24.0,469.0,web
,,,,,,,,,2148.0,28.0,269.0,899.0,web
,,,,,,,,,82.0,10.0,0.0,30.0,mobile
,,,,,,,,,655.0,8.0,0.0,251.0,mobile
,,,,,,,,,2080.0,210.0,920.0,317.0,mobile
,,,,,,,,,26.0,0.0,4.0,14.0,mobile
,,,,,,,,,89.0,0.0,32.0,22.0,mobile
,,,,,,,,,20.0,6.0,0.0,7.0,web
,,,,,,,,,25.0,0.0,2.0,14.0,mobile
